N = 20;
T = 14;
K = 2;
C = 146.0;
furnance = 2;
color = 5;
machines = [4 5];
products = [458 442 452 228 499 114 401 249 43 134 62 410 446 245 453 481 432 451 192 80];
MINik = [[12.0 12.0],[12.0 12.0],[12.0 12.0],[12.0 12.0],[12.0 12.0],[12.0 12.0],[12.0 12.0],[12.0 12.0],[12.0 12.0],[12.0 12.0],[12.0 12.0],[12.0 12.0],[12.0 12.0],[12.0 12.0],[12.0 12.0],[12.0 12.0],[12.0 12.0],[12.0 12.0],[12.0 12.0],[12.0 12.0]];
[[9.0 8.0],[11.0 9.0],[9.0 7.0],[7.0 7.0],[5.0 7.0],[10.0 10.0],[8.0 8.0],[0.0 0.0],[7.0 11.0],[8.0 5.0],[7.0 9.0],[8.0 9.0],[8.0 6.0],[5.0 6.0],[7.0 6.0],[10.0 8.0],[9.0 7.0],[8.0 9.0],[7.0 9.0],[11.0 7.0]]
[[8.0 8.0],[12.0 11.0],[7.0 9.0],[5.0 8.0],[7.0 9.0],[12.0 10.0],[8.0 7.0],[8.0 8.0],[0.0 0.0],[9.0 8.0],[7.0 10.0],[8.0 8.0],[7.0 9.0],[8.0 8.0],[9.0 6.0],[9.0 9.0],[8.0 6.0],[8.0 5.0],[8.0 11.0],[10.0 9.0]]
[[13.0 13.0],[7.0 7.0],[8.0 9.0],[7.0 5.0],[6.0 6.0],[8.0 14.0],[5.0 6.0],[6.0 8.0],[7.0 7.0],[0.0 0.0],[9.0 12.0],[7.0 11.0],[6.0 11.0],[6.0 6.0],[5.0 8.0],[9.0 8.0],[7.0 6.0],[6.0 5.0],[8.0 6.0],[11.0 12.0]]
[[13.0 9.0],[8.0 8.0],[7.0 9.0],[7.0 5.0],[7.0 8.0],[13.0 12.0],[6.0 5.0],[9.0 8.0],[11.0 7.0],[5.0 6.0],[0.0 0.0],[7.0 10.0],[7.0 7.0],[7.0 5.0],[6.0 6.0],[10.0 8.0],[7.0 9.0],[5.0 6.0],[8.0 8.0],[8.0 11.0]]
[[11.0 10.0],[11.0 7.0],[9.0 7.0],[5.0 6.0],[8.0 5.0],[10.0 13.0],[5.0 7.0],[8.0 10.0],[11.0 12.0],[6.0 6.0],[6.0 6.0],[0.0 0.0],[11.0 9.0],[6.0 8.0],[7.0 9.0],[7.0 6.0],[8.0 8.0],[5.0 6.0],[8.0 11.0],[13.0 8.0]]
[[10.0 11.0],[9.0 7.0],[12.0 6.0],[5.0 7.0],[9.0 9.0],[11.0 9.0],[8.0 6.0],[8.0 8.0],[8.0 7.0],[8.0 8.0],[8.0 7.0],[6.0 11.0],[0.0 0.0],[5.0 7.0],[8.0 5.0],[7.0 11.0],[8.0 5.0],[8.0 7.0],[6.0 10.0],[7.0 8.0]]
[[12.0 10.0],[9.0 11.0],[12.0 12.0],[6.0 5.0],[7.0 7.0],[8.0 14.0],[7.0 6.0],[6.0 9.0],[6.0 10.0],[7.0 8.0],[7.0 11.0],[10.0 10.0],[10.0 9.0],[0.0 0.0],[7.0 6.0],[8.0 6.0],[8.0 6.0],[6.0 7.0],[8.0 9.0],[13.0 8.0]]
[[12.0 9.0],[10.0 8.0],[9.0 8.0],[8.0 8.0],[8.0 8.0],[10.0 12.0],[7.0 6.0],[9.0 8.0],[10.0 8.0],[6.0 8.0],[12.0 9.0],[9.0 10.0],[7.0 10.0],[8.0 5.0],[0.0 0.0],[9.0 8.0],[8.0 5.0],[6.0 6.0],[8.0 7.0],[13.0 8.0]]
[[10.0 8.0],[9.0 10.0],[8.0 7.0],[7.0 7.0],[7.0 7.0],[10.0 13.0],[7.0 7.0],[6.0 8.0],[8.0 11.0],[8.0 7.0],[7.0 12.0],[8.0 7.0],[10.0 7.0],[5.0 6.0],[6.0 6.0],[0.0 0.0],[6.0 5.0],[7.0 7.0],[7.0 8.0],[7.0 8.0]]
[[13.0 10.0],[12.0 10.0],[8.0 11.0],[6.0 7.0],[9.0 6.0],[8.0 12.0],[8.0 5.0],[9.0 6.0],[12.0 9.0],[6.0 9.0],[8.0 9.0],[9.0 6.0],[6.0 11.0],[8.0 8.0],[9.0 5.0],[11.0 7.0],[0.0 0.0],[5.0 8.0],[10.0 9.0],[8.0 9.0]]
[[11.0 10.0],[9.0 10.0],[9.0 9.0],[5.0 7.0],[8.0 7.0],[13.0 8.0],[6.0 5.0],[10.0 6.0],[8.0 11.0],[6.0 9.0],[7.0 8.0],[11.0 9.0],[8.0 9.0],[7.0 5.0],[9.0 7.0],[10.0 6.0],[8.0 5.0],[0.0 0.0],[11.0 11.0],[12.0 13.0]]
[[12.0 13.0],[9.0 11.0],[9.0 12.0],[5.0 7.0],[8.0 5.0],[12.0 14.0],[5.0 8.0],[10.0 8.0],[11.0 9.0],[9.0 9.0],[10.0 7.0],[9.0 6.0],[6.0 9.0],[6.0 8.0],[7.0 9.0],[7.0 8.0],[6.0 7.0],[9.0 5.0],[0.0 0.0],[11.0 13.0]]
[[8.0 8.0],[8.0 9.0],[8.0 11.0],[7.0 8.0],[7.0 7.0],[11.0 10.0],[6.0 8.0],[6.0 10.0],[11.0 12.0],[9.0 6.0],[12.0 11.0],[7.0 8.0],[6.0 6.0],[6.0 5.0],[7.0 5.0],[9.0 8.0],[8.0 8.0],[8.0 5.0],[8.0 9.0],[0.0 0.0]]];
Cijk = [[[0.0 0.0],[11.0 9.0],[9.0 7.0],[7.0 7.0],[9.0 5.0],[14.0 8.0],[7.0 5.0],[10.0 9.0],[9.0 7.0],[6.0 6.0],[7.0 9.0],[6.0 11.0],[10.0 6.0],[6.0 8.0],[8.0 9.0],[9.0 7.0],[5.0 7.0],[5.0 5.0],[8.0 8.0],[11.0 11.0]]
[[7.0 10.0],[0.0 0.0],[10.0 10.0],[7.0 6.0],[8.0 7.0],[11.0 10.0],[7.0 8.0],[7.0 10.0],[12.0 11.0],[7.0 9.0],[9.0 10.0],[10.0 7.0],[7.0 6.0],[5.0 6.0],[8.0 8.0],[8.0 9.0],[9.0 7.0],[7.0 8.0],[6.0 11.0],[9.0 7.0]]
[[10.0 8.0],[9.0 11.0],[0.0 0.0],[8.0 6.0],[6.0 6.0],[9.0 15.0],[5.0 5.0],[10.0 8.0],[8.0 12.0],[8.0 7.0],[12.0 9.0],[10.0 6.0],[8.0 9.0],[5.0 6.0],[5.0 8.0],[9.0 6.0],[5.0 7.0],[7.0 7.0],[9.0 10.0],[12.0 13.0]]
[[7.0 9.0],[10.0 12.0],[12.0 11.0],[0.0 0.0],[7.0 7.0],[14.0 8.0],[8.0 8.0],[7.0 8.0],[8.0 12.0],[9.0 7.0],[10.0 8.0],[8.0 9.0],[6.0 10.0],[7.0 6.0],[5.0 6.0],[8.0 11.0],[5.0 7.0],[8.0 5.0],[7.0 9.0],[12.0 9.0]]
[[10.0 13.0],[11.0 11.0],[12.0 10.0],[8.0 6.0],[0.0 0.0],[14.0 14.0],[6.0 5.0],[6.0 9.0],[9.0 11.0],[7.0 9.0],[7.0 10.0],[9.0 7.0],[9.0 9.0],[5.0 8.0],[9.0 7.0],[10.0 10.0],[5.0 8.0],[7.0 6.0],[8.0 11.0],[9.0 12.0]]
[[7.0 8.0],[8.0 9.0],[11.0 8.0],[6.0 7.0],[6.0 6.0],[0.0 0.0],[7.0 5.0],[9.0 7.0],[11.0 10.0],[8.0 6.0],[10.0 7.0],[10.0 11.0],[11.0 7.0],[6.0 8.0],[8.0 6.0],[6.0 11.0],[8.0 5.0],[9.0 9.0],[12.0 11.0],[12.0 11.0]]
[[13.0 12.0],[8.0 11.0],[12.0 11.0],[7.0 8.0],[8.0 6.0],[8.0 13.0],[0.0 0.0],[8.0 10.0],[10.0 11.0],[7.0 8.0],[10.0 7.0],[9.0 8.0],[8.0 9.0],[7.0 8.0],[9.0 6.0],[9.0 9.0],[7.0 8.0],[6.0 6.0],[9.0 7.0],[7.0 10.0]]
[[9.0 8.0],[11.0 9.0],[9.0 7.0],[7.0 7.0],[5.0 7.0],[10.0 10.0],[8.0 8.0],[0.0 0.0],[7.0 11.0],[8.0 5.0],[7.0 9.0],[8.0 9.0],[8.0 6.0],[5.0 6.0],[7.0 6.0],[10.0 8.0],[9.0 7.0],[8.0 9.0],[7.0 9.0],[11.0 7.0]]
[[8.0 8.0],[12.0 11.0],[7.0 9.0],[5.0 8.0],[7.0 9.0],[12.0 10.0],[8.0 7.0],[8.0 8.0],[0.0 0.0],[9.0 8.0],[7.0 10.0],[8.0 8.0],[7.0 9.0],[8.0 8.0],[9.0 6.0],[9.0 9.0],[8.0 6.0],[8.0 5.0],[8.0 11.0],[10.0 9.0]]
[[13.0 13.0],[7.0 7.0],[8.0 9.0],[7.0 5.0],[6.0 6.0],[8.0 14.0],[5.0 6.0],[6.0 8.0],[7.0 7.0],[0.0 0.0],[9.0 12.0],[7.0 11.0],[6.0 11.0],[6.0 6.0],[5.0 8.0],[9.0 8.0],[7.0 6.0],[6.0 5.0],[8.0 6.0],[11.0 12.0]]
[[13.0 9.0],[8.0 8.0],[7.0 9.0],[7.0 5.0],[7.0 8.0],[13.0 12.0],[6.0 5.0],[9.0 8.0],[11.0 7.0],[5.0 6.0],[0.0 0.0],[7.0 10.0],[7.0 7.0],[7.0 5.0],[6.0 6.0],[10.0 8.0],[7.0 9.0],[5.0 6.0],[8.0 8.0],[8.0 11.0]]
[[11.0 10.0],[11.0 7.0],[9.0 7.0],[5.0 6.0],[8.0 5.0],[10.0 13.0],[5.0 7.0],[8.0 10.0],[11.0 12.0],[6.0 6.0],[6.0 6.0],[0.0 0.0],[11.0 9.0],[6.0 8.0],[7.0 9.0],[7.0 6.0],[8.0 8.0],[5.0 6.0],[8.0 11.0],[13.0 8.0]]
[[10.0 11.0],[9.0 7.0],[12.0 6.0],[5.0 7.0],[9.0 9.0],[11.0 9.0],[8.0 6.0],[8.0 8.0],[8.0 7.0],[8.0 8.0],[8.0 7.0],[6.0 11.0],[0.0 0.0],[5.0 7.0],[8.0 5.0],[7.0 11.0],[8.0 5.0],[8.0 7.0],[6.0 10.0],[7.0 8.0]]
[[12.0 10.0],[9.0 11.0],[12.0 12.0],[6.0 5.0],[7.0 7.0],[8.0 14.0],[7.0 6.0],[6.0 9.0],[6.0 10.0],[7.0 8.0],[7.0 11.0],[10.0 10.0],[10.0 9.0],[0.0 0.0],[7.0 6.0],[8.0 6.0],[8.0 6.0],[6.0 7.0],[8.0 9.0],[13.0 8.0]]
[[12.0 9.0],[10.0 8.0],[9.0 8.0],[8.0 8.0],[8.0 8.0],[10.0 12.0],[7.0 6.0],[9.0 8.0],[10.0 8.0],[6.0 8.0],[12.0 9.0],[9.0 10.0],[7.0 10.0],[8.0 5.0],[0.0 0.0],[9.0 8.0],[8.0 5.0],[6.0 6.0],[8.0 7.0],[13.0 8.0]]
[[10.0 8.0],[9.0 10.0],[8.0 7.0],[7.0 7.0],[7.0 7.0],[10.0 13.0],[7.0 7.0],[6.0 8.0],[8.0 11.0],[8.0 7.0],[7.0 12.0],[8.0 7.0],[10.0 7.0],[5.0 6.0],[6.0 6.0],[0.0 0.0],[6.0 5.0],[7.0 7.0],[7.0 8.0],[7.0 8.0]]
[[13.0 10.0],[12.0 10.0],[8.0 11.0],[6.0 7.0],[9.0 6.0],[8.0 12.0],[8.0 5.0],[9.0 6.0],[12.0 9.0],[6.0 9.0],[8.0 9.0],[9.0 6.0],[6.0 11.0],[8.0 8.0],[9.0 5.0],[11.0 7.0],[0.0 0.0],[5.0 8.0],[10.0 9.0],[8.0 9.0]]
[[11.0 10.0],[9.0 10.0],[9.0 9.0],[5.0 7.0],[8.0 7.0],[13.0 8.0],[6.0 5.0],[10.0 6.0],[8.0 11.0],[6.0 9.0],[7.0 8.0],[11.0 9.0],[8.0 9.0],[7.0 5.0],[9.0 7.0],[10.0 6.0],[8.0 5.0],[0.0 0.0],[11.0 11.0],[12.0 13.0]]
[[12.0 13.0],[9.0 11.0],[9.0 12.0],[5.0 7.0],[8.0 5.0],[12.0 14.0],[5.0 8.0],[10.0 8.0],[11.0 9.0],[9.0 9.0],[10.0 7.0],[9.0 6.0],[6.0 9.0],[6.0 8.0],[7.0 9.0],[7.0 8.0],[6.0 7.0],[9.0 5.0],[0.0 0.0],[11.0 13.0]]
[[8.0 8.0],[8.0 9.0],[8.0 11.0],[7.0 8.0],[7.0 7.0],[11.0 10.0],[6.0 8.0],[6.0 10.0],[11.0 12.0],[9.0 6.0],[12.0 11.0],[7.0 8.0],[6.0 6.0],[6.0 5.0],[7.0 5.0],[9.0 8.0],[8.0 8.0],[8.0 5.0],[8.0 9.0],[0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2];
