N = 10;
T = 56;
K = 2;
C = 130.0;
furnance = 3;
color = 5;
machines = [9 10];
products = [323 346 245 227 340 400 514 320 122 339];
MINik = [[14.0 14.0],[14.0 14.0],[14.0 14.0],[14.0 14.0],[14.0 14.0],[14.0 14.0],[14.0 14.0],[14.0 14.0],[14.0 14.0],[14.0 14.0]];
[[11.0 7.0],[8.0 10.0],[6.0 1.0E9],[11.0 12.0],[12.0 10.0],[11.0 10.0],[8.0 8.0],[0.0 0.0],[11.0 8.0],[9.0 8.0]]
[[9.0 8.0],[9.0 13.0],[10.0 1.0E9],[12.0 12.0],[8.0 10.0],[7.0 13.0],[9.0 7.0],[10.0 9.0],[0.0 0.0],[10.0 6.0]]
[[7.0 10.0],[11.0 12.0],[7.0 1.0E9],[11.0 11.0],[7.0 12.0],[7.0 10.0],[9.0 8.0],[8.0 11.0],[8.0 8.0],[0.0 0.0]]];
Cijk = [[[0.0 0.0],[12.0 13.0],[10.0 1.0E9],[7.0 9.0],[7.0 12.0],[9.0 9.0],[7.0 11.0],[6.0 9.0],[7.0 9.0],[7.0 8.0]]
[[10.0 9.0],[0.0 0.0],[8.0 1.0E9],[11.0 9.0],[12.0 7.0],[7.0 13.0],[6.0 7.0],[9.0 7.0],[11.0 6.0],[7.0 6.0]]
[[11.0 9.0],[11.0 10.0],[0.0 0.0],[7.0 12.0],[9.0 9.0],[11.0 12.0],[7.0 10.0],[9.0 9.0],[7.0 10.0],[9.0 10.0]]
[[8.0 10.0],[8.0 9.0],[9.0 1.0E9],[0.0 0.0],[9.0 10.0],[12.0 9.0],[11.0 11.0],[8.0 9.0],[9.0 7.0],[6.0 9.0]]
[[10.0 6.0],[9.0 9.0],[7.0 1.0E9],[7.0 7.0],[0.0 0.0],[11.0 9.0],[6.0 7.0],[11.0 9.0],[9.0 7.0],[8.0 5.0]]
[[11.0 6.0],[9.0 8.0],[11.0 1.0E9],[7.0 10.0],[12.0 8.0],[0.0 0.0],[8.0 9.0],[11.0 9.0],[9.0 10.0],[5.0 8.0]]
[[11.0 6.0],[13.0 12.0],[10.0 1.0E9],[7.0 8.0],[9.0 10.0],[7.0 11.0],[0.0 0.0],[11.0 8.0],[7.0 8.0],[9.0 9.0]]
[[11.0 7.0],[8.0 10.0],[6.0 1.0E9],[11.0 12.0],[12.0 10.0],[11.0 10.0],[8.0 8.0],[0.0 0.0],[11.0 8.0],[9.0 8.0]]
[[9.0 8.0],[9.0 13.0],[10.0 1.0E9],[12.0 12.0],[8.0 10.0],[7.0 13.0],[9.0 7.0],[10.0 9.0],[0.0 0.0],[10.0 6.0]]
[[7.0 10.0],[11.0 12.0],[7.0 1.0E9],[11.0 11.0],[7.0 12.0],[7.0 10.0],[9.0 8.0],[8.0 11.0],[8.0 8.0],[0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2];
